idx,regime,mover_spec,opp_spec,opp_class,phase,k_remaining,legal_n,final_margin_mover,result_mover,motifs,block_opp,block_mag,block_actual_took,avoid_feeding_opp,avoid_feeding_mag,avoid_feeding_actual_took,contest_merge_opp,contest_merge_mag,contest_merge_actual_took,farm_claim_opp,farm_claim_mag,farm_claim_actual_took
9,h3200:random,h3200,random,weak,midgame,44,2,52,W,farm_claim,0,,,0,,,0,,,1,6.0,1
2,h3200:random,random,h3200,strong,opening,63,6,-52,L,farm_claim,0,,,0,,,0,,,1,9.0,0
7,h3200:random,h3200,random,weak,opening,48,4,52,W,farm_claim,0,,,0,,,0,,,1,6.0,0
0,h3200:random,h3200,random,weak,opening,68,5,52,W,farm_claim,0,,,0,,,0,,,1,6.0,0
3,h3200:random,h3200,random,weak,opening,58,6,52,W,farm_claim,0,,,0,,,0,,,1,6.0,0
6,h3200:random,random,h3200,strong,opening,49,20,-52,L,block|avoid_feeding,1,8.2,0,1,8.2,0,0,,,0,,
10,h3200:random,h3200,random,weak,midgame,40,31,52,W,avoid_feeding,0,,,1,6.3,1,0,,,0,,
5,h3200:random,random,h3200,strong,opening,53,4,-52,L,farm_claim,0,,,0,,,0,,,1,6.0,1
1,h3200:random,h3200,random,weak,opening,66,2,52,W,farm_claim,0,,,0,,,0,,,1,6.0,0
11,h3200:random,random,h3200,strong,midgame,31,30,-52,L,block|avoid_feeding,1,5.0,0,1,5.0,0,0,,,0,,
4,h3200:random,random,h3200,strong,opening,53,17,-52,L,avoid_feeding,0,,,1,3.2,1,0,,,0,,
12,h3200:random,random,h3200,strong,late_mid,25,32,-52,L,block|avoid_feeding,1,3.8,1,1,3.8,1,0,,,0,,
8,h3200:random,h3200,random,weak,midgame,46,4,52,W,farm_claim,0,,,0,,,0,,,1,6.0,0
13,h3200:random,h3200,random,weak,late_mid,22,37,52,W,avoid_feeding,0,,,1,5.8,1,0,,,0,,
19,h3200:random,h3200,random,weak,opening,62,4,80,W,farm_claim,0,,,0,,,0,,,1,6.0,1
17,h3200:random,random,h3200,strong,opening,69,6,-80,L,farm_claim,0,,,0,,,0,,,1,6.0,0
18,h3200:random,random,h3200,strong,opening,65,9,-80,L,avoid_feeding,0,,,1,2.3,1,0,,,0,,
20,h3200:random,random,h3200,strong,opening,51,23,-80,L,avoid_feeding,0,,,1,3.1,1,0,,,0,,
14,h3200:random,random,h3200,strong,late_mid,19,35,-52,L,block|avoid_feeding,1,3.8,1,1,3.8,1,0,,,0,,
21,h3200:random,random,h3200,strong,opening,49,36,-80,L,contest_merge,0,,,0,,,1,9.0,0,0,,
16,h3200:random,random,h3200,strong,endgame,5,34,-52,L,block|avoid_feeding,1,3.8,1,1,3.8,1,0,,,0,,
23,h3200:random,random,h3200,strong,midgame,43,30,-80,L,contest_merge,0,,,0,,,1,12.0,0,0,,
24,h3200:random,h3200,random,weak,midgame,42,42,80,W,contest_merge,0,,,0,,,1,9.0,0,0,,
22,h3200:random,h3200,random,weak,opening,48,2,80,W,farm_claim,0,,,0,,,0,,,1,6.0,1
15,h3200:random,random,h3200,strong,pre_endgame,11,37,-52,L,block|avoid_feeding,1,3.8,1,1,3.8,1,0,,,0,,
25,h3200:random,random,h3200,strong,midgame,39,29,-80,L,contest_merge,0,,,0,,,1,12.0,0,0,,
26,h3200:random,random,h3200,strong,midgame,35,41,-80,L,block|avoid_feeding,1,6.2,0,1,6.2,0,0,,,0,,
27,h3200:random,random,h3200,strong,midgame,31,36,-80,L,block|avoid_feeding|contest_merge,1,5.0,0,1,5.0,0,1,12.0,0,0,,
29,h3200:random,random,h3200,strong,late_mid,25,48,-80,L,block|avoid_feeding,1,2.6,1,1,2.6,1,0,,,0,,
28,h3200:random,random,h3200,strong,midgame,29,40,-80,L,block|avoid_feeding|contest_merge,1,5.0,0,1,5.0,0,1,12.0,0,0,,
37,h6400:random,h6400,random,weak,opening,70,6,59,W,farm_claim,0,,,0,,,0,,,1,6.0,1
34,h3200:random,h3200,random,weak,pre_endgame,14,3,80,W,farm_claim,0,,,0,,,0,,,1,12.0,1
38,h6400:random,random,h6400,strong,opening,61,10,-59,L,contest_merge,0,,,0,,,1,15.0,0,0,,
32,h3200:random,random,h3200,strong,late_mid,17,43,-80,L,block|avoid_feeding,1,3.2,1,1,3.2,1,0,,,0,,
33,h3200:random,random,h3200,strong,late_mid,15,39,-80,L,avoid_feeding,0,,,1,3.2,1,0,,,0,,
39,h6400:random,random,h6400,strong,opening,57,23,-59,L,contest_merge,0,,,0,,,1,21.0,0,0,,
30,h3200:random,h3200,random,weak,late_mid,24,38,80,W,contest_merge,0,,,0,,,1,9.0,0,0,,
40,h6400:random,h6400,random,weak,opening,56,17,59,W,contest_merge,0,,,0,,,1,21.0,0,0,,
41,h6400:random,random,h6400,strong,opening,55,28,-59,L,contest_merge,0,,,0,,,1,24.0,0,0,,
36,h3200:random,random,h3200,strong,endgame,3,42,-80,L,block|avoid_feeding,1,2.8,0,1,2.8,0,0,,,0,,
31,h3200:random,random,h3200,strong,late_mid,19,41,-80,L,block|avoid_feeding,1,8.2,0,1,8.2,0,0,,,0,,
35,h3200:random,random,h3200,strong,endgame,5,53,-80,L,contest_merge,0,,,0,,,1,30.0,0,0,,
42,h6400:random,h6400,random,weak,opening,54,19,59,W,contest_merge,0,,,0,,,1,21.0,0,0,,
43,h6400:random,random,h6400,strong,opening,53,34,-59,L,contest_merge,0,,,0,,,1,27.0,0,0,,
44,h6400:random,random,h6400,strong,opening,47,32,-59,L,contest_merge,0,,,0,,,1,27.0,0,0,,
48,h6400:random,random,h6400,strong,late_mid,23,36,-59,L,avoid_feeding,0,,,1,2.8,1,0,,,0,,
52,h3200:random,h3200,random,weak,opening,72,4,87,W,farm_claim,0,,,0,,,0,,,1,6.0,1
47,h6400:random,h6400,random,weak,late_mid,24,38,59,W,contest_merge,0,,,0,,,1,27.0,0,0,,
50,h6400:random,h6400,random,weak,endgame,2,48,59,W,contest_merge,0,,,0,,,1,27.0,0,0,,
45,h6400:random,random,h6400,strong,midgame,37,47,-59,L,avoid_feeding|contest_merge,0,,,1,2.6,0,1,27.0,0,0,,
46,h6400:random,random,h6400,strong,late_mid,25,46,-59,L,contest_merge,0,,,0,,,1,27.0,0,0,,
53,h3200:random,h3200,random,weak,opening,64,3,87,W,farm_claim,0,,,0,,,0,,,1,6.0,1
54,h3200:random,h3200,random,weak,opening,50,5,87,W,farm_claim,0,,,0,,,0,,,1,6.0,0
55,h3200:random,h3200,random,weak,midgame,34,22,87,W,contest_merge,0,,,0,,,1,21.0,1,0,,
49,h6400:random,h6400,random,weak,endgame,4,46,59,W,contest_merge,0,,,0,,,1,27.0,0,0,,
59,h6400:random,h6400,random,weak,opening,66,3,40,W,farm_claim,0,,,0,,,0,,,1,6.0,0
61,h6400:random,random,h6400,strong,opening,57,20,-40,L,avoid_feeding,0,,,1,3.2,1,0,,,0,,
51,h6400:random,h6400,random,weak,endgame,2,6,59,W,farm_claim,0,,,0,,,0,,,1,6.0,0
56,h3200:random,random,h3200,strong,late_mid,25,27,-87,L,avoid_feeding,0,,,1,2.3,1,0,,,0,,
60,h6400:random,h6400,random,weak,opening,62,2,40,W,farm_claim,0,,,0,,,0,,,1,6.0,1
64,h6400:random,h6400,random,weak,midgame,44,24,40,W,avoid_feeding,0,,,1,2.1,0,0,,,0,,
57,h3200:random,h3200,random,weak,late_mid,22,3,87,W,farm_claim,0,,,0,,,0,,,1,6.0,1
58,h3200:random,random,h3200,strong,pre_endgame,11,39,-87,L,block|avoid_feeding,1,3.5,0,1,3.5,0,0,,,0,,
62,h6400:random,h6400,random,weak,opening,56,3,40,W,farm_claim,0,,,0,,,0,,,1,6.0,0
63,h6400:random,random,h6400,strong,opening,47,27,-40,L,block|avoid_feeding,1,2.2,0,1,2.2,0,0,,,0,,
65,h6400:random,random,h6400,strong,midgame,41,33,-40,L,block|avoid_feeding,1,5.0,0,1,5.0,0,0,,,0,,
66,h6400:random,h6400,random,weak,midgame,40,35,40,W,avoid_feeding,0,,,1,2.6,1,0,,,0,,
67,h6400:random,random,h6400,strong,late_mid,21,36,-40,L,block|avoid_feeding,1,2.4,0,1,2.4,0,0,,,0,,
68,h6400:random,h6400,random,weak,late_mid,18,38,40,W,avoid_feeding,0,,,1,2.5,0,0,,,0,,
75,h3200:random,h3200,random,weak,opening,58,23,102,W,contest_merge,0,,,0,,,1,9.0,0,0,,
74,h3200:random,h3200,random,weak,opening,72,4,102,W,farm_claim,0,,,0,,,0,,,1,6.0,1
76,h3200:random,h3200,random,weak,opening,56,29,102,W,contest_merge,0,,,0,,,1,9.0,0,0,,
69,h6400:random,h6400,random,weak,pre_endgame,14,46,40,W,avoid_feeding,0,,,1,2.5,0,0,,,0,,
71,h6400:random,random,h6400,strong,pre_endgame,11,33,-40,L,block|avoid_feeding,1,5.0,1,1,5.0,1,0,,,0,,
72,h6400:random,h6400,random,weak,pre_endgame,8,42,40,W,avoid_feeding,0,,,1,4.3,0,0,,,0,,
78,h3200:random,random,h3200,strong,opening,49,27,-102,L,avoid_feeding,0,,,1,3.2,1,0,,,0,,
77,h3200:random,random,h3200,strong,opening,53,36,-102,L,contest_merge,0,,,0,,,1,9.0,0,0,,
70,h6400:random,random,h6400,strong,pre_endgame,13,38,-40,L,contest_merge,0,,,0,,,1,24.0,0,0,,
73,h6400:random,h6400,random,weak,endgame,6,53,40,W,block|avoid_feeding,1,2.5,0,1,2.5,0,0,,,0,,
79,h3200:random,random,h3200,strong,midgame,45,36,-102,L,avoid_feeding,0,,,1,3.2,1,0,,,0,,
81,h3200:random,h3200,random,weak,midgame,42,46,102,W,contest_merge,0,,,0,,,1,15.0,0,0,,
80,h3200:random,random,h3200,strong,midgame,43,34,-102,L,block|avoid_feeding|contest_merge,1,5.0,0,1,5.0,0,1,9.0,0,0,,
82,h3200:random,h3200,random,weak,midgame,34,43,102,W,contest_merge,0,,,0,,,1,9.0,0,0,,
83,h3200:random,h3200,random,weak,midgame,30,45,102,W,contest_merge,0,,,0,,,1,9.0,0,0,,
86,h3200:random,h3200,random,weak,late_mid,26,51,102,W,contest_merge,0,,,0,,,1,9.0,0,0,,
84,h3200:random,h3200,random,weak,midgame,30,5,102,W,farm_claim,0,,,0,,,0,,,1,6.0,0
85,h3200:random,random,h3200,strong,midgame,29,46,-102,L,contest_merge,0,,,0,,,1,9.0,0,0,,
89,h3200:random,random,h3200,strong,pre_endgame,13,41,-102,L,block|avoid_feeding,1,3.5,0,1,3.5,0,0,,,0,,
93,h6400:random,random,h6400,strong,opening,57,3,-63,L,farm_claim,0,,,0,,,0,,,1,6.0,1
88,h3200:random,random,h3200,strong,late_mid,17,37,-102,L,block|avoid_feeding,1,2.0,1,1,2.0,1,0,,,0,,
87,h3200:random,random,h3200,strong,late_mid,21,38,-102,L,block|avoid_feeding,1,2.0,1,1,2.0,1,0,,,0,,
92,h3200:random,random,h3200,strong,pre_endgame,7,27,-102,L,block|avoid_feeding,1,2.0,1,1,2.0,1,0,,,0,,
96,h6400:random,h6400,random,weak,midgame,46,29,63,W,avoid_feeding,0,,,1,2.6,0,0,,,0,,
95,h6400:random,h6400,random,weak,opening,50,24,63,W,avoid_feeding,0,,,1,2.6,0,0,,,0,,
90,h3200:random,random,h3200,strong,pre_endgame,11,44,-102,L,block|avoid_feeding,1,3.5,0,1,3.5,0,0,,,0,,
94,h6400:random,h6400,random,weak,opening,56,12,63,W,avoid_feeding,0,,,1,2.6,0,0,,,0,,
91,h3200:random,random,h3200,strong,pre_endgame,9,33,-102,L,block|avoid_feeding|contest_merge,1,7.0,0,1,7.0,0,1,9.0,0,0,,
97,h6400:random,h6400,random,weak,midgame,44,2,63,W,farm_claim,0,,,0,,,0,,,1,6.0,1
98,h6400:random,random,h6400,strong,midgame,41,24,-63,L,contest_merge,0,,,0,,,1,15.0,0,0,,
99,h6400:random,h6400,random,weak,midgame,40,21,63,W,contest_merge,0,,,0,,,1,15.0,1,0,,
103,h6400:random,h6400,random,weak,opening,70,7,63,W,farm_claim,0,,,0,,,0,,,1,6.0,1
102,h6400:random,random,h6400,strong,opening,71,3,-63,L,farm_claim,0,,,0,,,0,,,1,6.0,0
104,h6400:random,random,h6400,strong,opening,69,3,-63,L,farm_claim,0,,,0,,,0,,,1,6.0,0
105,h6400:random,random,h6400,strong,opening,67,3,-63,L,farm_claim,0,,,0,,,0,,,1,6.0,0
100,h6400:random,random,h6400,strong,midgame,31,33,-63,L,avoid_feeding,0,,,1,2.0,1,0,,,0,,
107,h6400:random,random,h6400,strong,opening,63,16,-63,L,avoid_feeding,0,,,1,2.6,0,0,,,0,,
106,h6400:random,h6400,random,weak,opening,64,5,63,W,farm_claim,0,,,0,,,0,,,1,6.0,1
101,h6400:random,random,h6400,strong,late_mid,27,35,-63,L,avoid_feeding,0,,,1,2.0,1,0,,,0,,
108,h6400:random,h6400,random,weak,opening,62,14,63,W,avoid_feeding,0,,,1,2.0,1,0,,,0,,
109,h6400:random,random,h6400,strong,opening,57,11,-63,L,avoid_feeding,0,,,1,2.2,1,0,,,0,,
110,h6400:random,random,h6400,strong,opening,57,5,-63,L,farm_claim,0,,,0,,,0,,,1,6.0,0
111,h6400:random,h6400,random,weak,opening,56,22,63,W,avoid_feeding,0,,,1,2.5,1,0,,,0,,
112,h6400:random,random,h6400,strong,opening,53,16,-63,L,avoid_feeding,0,,,1,2.7,1,0,,,0,,
113,h6400:random,random,h6400,strong,opening,47,27,-63,L,contest_merge,0,,,0,,,1,9.0,0,0,,
114,h6400:random,random,h6400,strong,midgame,45,23,-63,L,avoid_feeding,0,,,1,2.2,1,0,,,0,,
116,h6400:random,random,h6400,strong,midgame,43,24,-63,L,contest_merge,0,,,0,,,1,18.0,0,0,,
119,h6400:random,random,h6400,strong,midgame,37,34,-63,L,contest_merge,0,,,0,,,1,18.0,1,0,,
115,h6400:random,h6400,random,weak,midgame,44,21,63,W,contest_merge,0,,,0,,,1,15.0,0,0,,
117,h6400:random,random,h6400,strong,midgame,39,30,-63,L,avoid_feeding,0,,,1,2.7,1,0,,,0,,
118,h6400:random,h6400,random,weak,midgame,38,29,63,W,contest_merge,0,,,0,,,1,21.0,0,0,,
120,h6400:random,random,h6400,strong,midgame,29,32,-63,L,avoid_feeding,0,,,1,2.4,1,0,,,0,,
121,h6400:random,random,h6400,strong,late_mid,23,23,-63,L,block|avoid_feeding,1,2.4,0,1,2.4,0,0,,,0,,
123,h6400:random,random,h6400,strong,late_mid,17,26,-63,L,avoid_feeding,0,,,1,2.8,1,0,,,0,,
122,h6400:random,random,h6400,strong,late_mid,19,41,-63,L,avoid_feeding,0,,,1,4.8,0,0,,,0,,
124,h6400:random,random,h6400,strong,late_mid,15,44,-63,L,avoid_feeding,0,,,1,4.8,0,0,,,0,,
125,h6400:random,h6400,random,weak,pre_endgame,12,37,63,W,avoid_feeding,0,,,1,2.5,1,0,,,0,,
126,h800:h800,h800,h800,mid,opening,62,3,-20,L,farm_claim,0,,,0,,,0,,,1,6.0,1
127,h800:h800,h800,h800,mid,opening,58,19,-20,L,avoid_feeding,0,,,1,2.0,0,0,,,0,,
130,h800:h800,h800,h800,mid,midgame,41,21,20,W,avoid_feeding,0,,,1,3.5,0,0,,,0,,
128,h800:h800,h800,h800,mid,opening,51,14,20,W,avoid_feeding,0,,,1,2.0,0,0,,,0,,
129,h800:h800,h800,h800,mid,opening,48,5,-20,L,farm_claim,0,,,0,,,0,,,1,6.0,1
132,h800:h800,h800,h800,mid,midgame,34,27,-20,L,block|avoid_feeding,1,3.5,1,1,3.5,1,0,,,0,,
136,h800:h800,h800,h800,mid,opening,68,6,3,W,farm_claim,0,,,0,,,0,,,1,6.0,0
131,h800:h800,h800,h800,mid,midgame,35,17,20,W,avoid_feeding,0,,,1,3.5,0,0,,,0,,
137,h800:h800,h800,h800,mid,opening,63,2,-3,L,farm_claim,0,,,0,,,0,,,1,6.0,1
133,h800:h800,h800,h800,mid,late_mid,26,5,-20,L,farm_claim,0,,,0,,,0,,,1,6.0,1
134,h800:h800,h800,h800,mid,late_mid,24,34,-20,L,avoid_feeding,0,,,1,2.0,1,0,,,0,,
135,h800:h800,h800,h800,mid,late_mid,22,42,-20,L,avoid_feeding,0,,,1,2.0,1,0,,,0,,
138,h800:h800,h800,h800,mid,opening,51,18,-3,L,avoid_feeding,0,,,1,2.0,1,0,,,0,,
139,h800:h800,h800,h800,mid,midgame,45,31,-3,L,avoid_feeding,0,,,1,3.0,0,0,,,0,,
140,h800:h800,h800,h800,mid,midgame,43,44,-3,L,avoid_feeding|contest_merge,0,,,1,3.0,0,1,12.0,1,0,,
143,h800:h800,h800,h800,mid,opening,69,3,-17,L,farm_claim,0,,,0,,,0,,,1,6.0,1
144,h800:h800,h800,h800,mid,opening,64,12,17,W,contest_merge,0,,,0,,,1,9.0,1,0,,
141,h800:h800,h800,h800,mid,midgame,39,24,-3,L,avoid_feeding,0,,,1,3.0,0,0,,,0,,
142,h800:h800,h800,h800,mid,late_mid,25,38,-3,L,avoid_feeding,0,,,1,2.2,1,0,,,0,,
145,h800:h800,h800,h800,mid,opening,63,3,-17,L,farm_claim,0,,,0,,,0,,,1,6.0,0
146,h800:h800,h800,h800,mid,opening,58,13,17,W,avoid_feeding,0,,,1,2.3,1,0,,,0,,
147,h800:h800,h800,h800,mid,opening,56,9,17,W,avoid_feeding,0,,,1,2.3,1,0,,,0,,
148,h800:h800,h800,h800,mid,opening,54,17,17,W,avoid_feeding,0,,,1,3.5,0,0,,,0,,
149,h800:h800,h800,h800,mid,opening,50,29,17,W,avoid_feeding,0,,,1,2.9,1,0,,,0,,
150,h800:h800,h800,h800,mid,midgame,46,38,17,W,contest_merge,0,,,0,,,1,15.0,1,0,,
151,h800:h800,h800,h800,mid,midgame,36,45,17,W,block|avoid_feeding,1,4.5,0,1,4.5,0,0,,,0,,
152,h800:h800,h800,h800,mid,midgame,34,44,17,W,block|avoid_feeding,1,4.5,0,1,4.5,0,0,,,0,,
153,h800:h800,h800,h800,mid,midgame,34,4,17,W,farm_claim,0,,,0,,,0,,,1,6.0,0
154,h800:h800,h800,h800,mid,midgame,32,43,17,W,block|avoid_feeding,1,4.5,1,1,4.5,1,0,,,0,,
160,h800:h800,h800,h800,mid,opening,68,5,-3,L,farm_claim,0,,,0,,,0,,,1,6.0,0
156,h800:h800,h800,h800,mid,late_mid,28,3,17,W,farm_claim,0,,,0,,,0,,,1,6.0,1
155,h800:h800,h800,h800,mid,late_mid,28,64,17,W,contest_merge,0,,,0,,,1,21.0,1,0,,
161,h800:h800,h800,h800,mid,opening,66,4,-3,L,farm_claim,0,,,0,,,0,,,1,6.0,0
157,h800:h800,h800,h800,mid,pre_endgame,14,30,17,W,block|avoid_feeding,1,4.0,0,1,4.0,0,0,,,0,,
162,h800:h800,h800,h800,mid,opening,65,7,3,W,farm_claim,0,,,0,,,0,,,1,6.0,0
163,h800:h800,h800,h800,mid,opening,64,2,-3,L,farm_claim,0,,,0,,,0,,,1,6.0,0
158,h800:h800,h800,h800,mid,pre_endgame,13,3,-17,L,farm_claim,0,,,0,,,0,,,1,6.0,1
165,h800:h800,h800,h800,mid,opening,58,3,-3,L,farm_claim,0,,,0,,,0,,,1,6.0,0
164,h800:h800,h800,h800,mid,opening,62,5,-3,L,farm_claim,0,,,0,,,0,,,1,6.0,0
166,h800:h800,h800,h800,mid,opening,56,3,-3,L,farm_claim,0,,,0,,,0,,,1,6.0,0
168,h800:h800,h800,h800,mid,opening,52,5,-3,L,farm_claim,0,,,0,,,0,,,1,6.0,0
167,h800:h800,h800,h800,mid,opening,54,3,-3,L,farm_claim,0,,,0,,,0,,,1,6.0,0
171,h800:h800,h800,h800,mid,midgame,46,4,-3,L,farm_claim,0,,,0,,,0,,,1,9.0,0
170,h800:h800,h800,h800,mid,opening,48,4,-3,L,farm_claim,0,,,0,,,0,,,1,9.0,0
169,h800:h800,h800,h800,mid,opening,50,5,-3,L,farm_claim,0,,,0,,,0,,,1,6.0,0
173,h800:h800,h800,h800,mid,midgame,43,3,3,W,farm_claim,0,,,0,,,0,,,1,9.0,0
175,h800:h800,h800,h800,mid,midgame,40,4,-3,L,farm_claim,0,,,0,,,0,,,1,6.0,0
172,h800:h800,h800,h800,mid,midgame,44,6,-3,L,farm_claim,0,,,0,,,0,,,1,9.0,0
174,h800:h800,h800,h800,mid,midgame,42,7,-3,L,farm_claim,0,,,0,,,0,,,1,9.0,1
176,h800:h800,h800,h800,mid,midgame,38,3,-3,L,farm_claim,0,,,0,,,0,,,1,9.0,0
177,h800:h800,h800,h800,mid,midgame,35,5,3,W,farm_claim,0,,,0,,,0,,,1,9.0,1
178,h800:h800,h800,h800,mid,midgame,29,28,3,W,avoid_feeding,0,,,1,2.9,1,0,,,0,,
180,h800:h800,h800,h800,mid,late_mid,24,37,-3,L,contest_merge,0,,,0,,,1,15.0,0,0,,
179,h800:h800,h800,h800,mid,late_mid,25,24,3,W,block|avoid_feeding,1,5.5,0,1,5.5,0,0,,,0,,
181,h800:h800,h800,h800,mid,late_mid,23,28,3,W,block|avoid_feeding,1,5.5,0,1,5.5,0,0,,,0,,
182,h800:h800,h800,h800,mid,late_mid,20,28,-3,L,contest_merge,0,,,0,,,1,24.0,0,0,,
190,h800:h800,h800,h800,mid,opening,72,4,-18,L,farm_claim,0,,,0,,,0,,,1,6.0,1
159,h800:h800,h800,h800,mid,endgame,2,5,17,W,farm_claim,0,,,0,,,0,,,1,6.0,1
185,h800:h800,h800,h800,mid,late_mid,15,37,3,W,contest_merge,0,,,0,,,1,21.0,1,0,,
186,h800:h800,h800,h800,mid,pre_endgame,13,33,3,W,avoid_feeding,0,,,1,2.0,1,0,,,0,,
183,h800:h800,h800,h800,mid,late_mid,18,42,-3,L,contest_merge,0,,,0,,,1,21.0,0,0,,
188,h800:h800,h800,h800,mid,pre_endgame,9,37,3,W,avoid_feeding,0,,,1,2.0,1,0,,,0,,
191,h800:h800,h800,h800,mid,opening,67,7,18,W,farm_claim,0,,,0,,,0,,,1,6.0,0
184,h800:h800,h800,h800,mid,late_mid,17,29,3,W,contest_merge,0,,,0,,,1,24.0,0,0,,
192,h800:h800,h800,h800,mid,opening,66,5,-18,L,farm_claim,0,,,0,,,0,,,1,6.0,1
187,h800:h800,h800,h800,mid,pre_endgame,11,32,3,W,avoid_feeding,0,,,1,2.0,1,0,,,0,,
193,h800:h800,h800,h800,mid,opening,64,5,-18,L,farm_claim,0,,,0,,,0,,,1,6.0,0
194,h800:h800,h800,h800,mid,opening,58,6,-18,L,farm_claim,0,,,0,,,0,,,1,6.0,1
195,h800:h800,h800,h800,mid,opening,51,6,18,W,farm_claim,0,,,0,,,0,,,1,6.0,1
197,h800:h800,h800,h800,mid,late_mid,18,30,-18,L,avoid_feeding,0,,,1,2.6,0,0,,,0,,
196,h800:h800,h800,h800,mid,midgame,44,3,-18,L,farm_claim,0,,,0,,,0,,,1,6.0,1
201,h3200:h6400,h3200,h6400,strong,opening,68,4,-13,L,farm_claim,0,,,0,,,0,,,1,6.0,1
200,h800:h800,h800,h800,mid,endgame,4,62,-18,L,contest_merge,0,,,0,,,1,27.0,0,0,,
202,h3200:h6400,h3200,h6400,strong,opening,64,4,-13,L,farm_claim,0,,,0,,,0,,,1,9.0,0
199,h800:h800,h800,h800,mid,pre_endgame,13,42,18,W,avoid_feeding,0,,,1,3.5,1,0,,,0,,
204,h3200:h6400,h6400,h3200,strong,opening,57,6,13,W,farm_claim,0,,,0,,,0,,,1,9.0,0
205,h3200:h6400,h3200,h6400,strong,opening,56,5,-13,L,farm_claim,0,,,0,,,0,,,1,9.0,1
203,h3200:h6400,h3200,h6400,strong,opening,62,6,-13,L,farm_claim,0,,,0,,,0,,,1,9.0,0
198,h800:h800,h800,h800,mid,pre_endgame,14,4,-18,L,farm_claim,0,,,0,,,0,,,1,6.0,0
206,h3200:h6400,h6400,h3200,strong,midgame,37,3,13,W,farm_claim,0,,,0,,,0,,,1,6.0,0
207,h3200:h6400,h3200,h6400,strong,midgame,36,24,-13,L,avoid_feeding,0,,,1,2.0,0,0,,,0,,
210,h3200:h6400,h6400,h3200,strong,late_mid,17,33,13,W,contest_merge,0,,,0,,,1,6.0,0,0,,
208,h3200:h6400,h3200,h6400,strong,midgame,34,18,-13,L,avoid_feeding,0,,,1,3.5,1,0,,,0,,
209,h3200:h6400,h3200,h6400,strong,late_mid,26,34,-13,L,contest_merge,0,,,0,,,1,15.0,0,0,,
214,h3200:h6400,h6400,h3200,strong,opening,69,3,-8,L,farm_claim,0,,,0,,,0,,,1,6.0,0
217,h3200:h6400,h6400,h3200,strong,opening,63,4,-8,L,farm_claim,0,,,0,,,0,,,1,6.0,1
218,h3200:h6400,h3200,h6400,strong,opening,54,31,8,W,contest_merge,0,,,0,,,1,6.0,0,0,,
215,h3200:h6400,h3200,h6400,strong,opening,66,5,8,W,farm_claim,0,,,0,,,0,,,1,6.0,1
211,h3200:h6400,h6400,h3200,strong,pre_endgame,13,37,13,W,contest_merge,0,,,0,,,1,15.0,0,0,,
216,h3200:h6400,h6400,h3200,strong,opening,65,14,-8,L,contest_merge,0,,,0,,,1,6.0,1,0,,
213,h3200:h6400,h6400,h3200,strong,pre_endgame,11,44,13,W,contest_merge,0,,,0,,,1,18.0,1,0,,
212,h3200:h6400,h3200,h6400,strong,pre_endgame,12,46,-13,L,contest_merge,0,,,0,,,1,24.0,1,0,,
220,h3200:h6400,h3200,h6400,strong,midgame,42,6,8,W,farm_claim,0,,,0,,,0,,,1,6.0,1
219,h3200:h6400,h6400,h3200,strong,midgame,43,5,-8,L,farm_claim,0,,,0,,,0,,,1,6.0,0
189,h800:h800,h800,h800,mid,endgame,2,3,-3,L,farm_claim,0,,,0,,,0,,,1,6.0,1
221,h3200:h6400,h3200,h6400,strong,midgame,40,34,8,W,contest_merge,0,,,0,,,1,30.0,1,0,,
222,h3200:h6400,h3200,h6400,strong,midgame,32,4,8,W,farm_claim,0,,,0,,,0,,,1,6.0,0
223,h3200:h6400,h3200,h6400,strong,midgame,30,4,8,W,farm_claim,0,,,0,,,0,,,1,12.0,1
227,h3200:h6400,h6400,h3200,strong,late_mid,17,7,-8,L,farm_claim,0,,,0,,,0,,,1,6.0,0
226,h3200:h6400,h3200,h6400,strong,late_mid,20,4,8,W,farm_claim,0,,,0,,,0,,,1,6.0,0
228,h3200:h6400,h6400,h3200,strong,late_mid,15,32,-8,L,avoid_feeding,0,,,1,2.0,0,0,,,0,,
224,h3200:h6400,h6400,h3200,strong,midgame,29,3,-8,L,farm_claim,0,,,0,,,0,,,1,6.0,0
225,h3200:h6400,h3200,h6400,strong,late_mid,24,5,8,W,farm_claim,0,,,0,,,0,,,1,6.0,0
229,h3200:h6400,h6400,h3200,strong,late_mid,15,4,-8,L,farm_claim,0,,,0,,,0,,,1,9.0,1
230,h3200:h6400,h6400,h3200,strong,pre_endgame,13,32,-8,L,avoid_feeding,0,,,1,3.0,0,0,,,0,,
231,h3200:h6400,h6400,h3200,strong,pre_endgame,13,4,-8,L,farm_claim,0,,,0,,,0,,,1,9.0,0
232,h3200:h6400,h6400,h3200,strong,pre_endgame,11,5,-8,L,farm_claim,0,,,0,,,0,,,1,6.0,0
235,h3200:h6400,h3200,h6400,strong,opening,64,4,-22,L,farm_claim,0,,,0,,,0,,,1,6.0,1
233,h3200:h6400,h6400,h3200,strong,endgame,5,6,-8,L,farm_claim,0,,,0,,,0,,,1,9.0,0
237,h3200:h6400,h3200,h6400,strong,opening,60,17,-22,L,avoid_feeding,0,,,1,2.0,1,0,,,0,,
236,h3200:h6400,h6400,h3200,strong,opening,61,4,22,W,farm_claim,0,,,0,,,0,,,1,9.0,1
